Lp,Periods,Correlation,Methods
9936,5,0.7455084597941741,DARIA-TOPSIS/DARIA-VIKOR
9937,5,-0.1017137624280482,DARIA-TOPSIS/AVG TOPSIS
9938,5,-0.019557823129251695,DARIA-VIKOR/AVG VIKOR
9939,5,0.9149005756148614,AVG TOPSIS/AVG VIKOR
9940,6,0.8739534275248562,DARIA-TOPSIS/DARIA-VIKOR
9941,6,0.14562619919762776,DARIA-TOPSIS/AVG TOPSIS
9942,6,0.29471916971916967,DARIA-VIKOR/AVG VIKOR
9943,6,0.9400401186115472,AVG TOPSIS/AVG VIKOR
9944,7,0.8389368567939997,DARIA-TOPSIS/DARIA-VIKOR
9945,7,0.08307169021454741,DARIA-TOPSIS/AVG TOPSIS
9946,7,0.2610326181754753,DARIA-VIKOR/AVG VIKOR
9947,7,0.9097985347985348,AVG TOPSIS/AVG VIKOR
9948,8,0.787742019884877,DARIA-TOPSIS/DARIA-VIKOR
9949,8,-0.09842141984999131,DARIA-TOPSIS/AVG TOPSIS
9950,8,-0.1790511076225363,DARIA-VIKOR/AVG VIKOR
9951,8,0.9448587127158555,AVG TOPSIS/AVG VIKOR
9952,9,0.833682190825048,DARIA-TOPSIS/DARIA-VIKOR
9953,9,0.26569858712715855,DARIA-TOPSIS/AVG TOPSIS
9954,9,0.1542822257107972,DARIA-VIKOR/AVG VIKOR
9955,9,0.9065716030001745,AVG TOPSIS/AVG VIKOR
9956,10,0.8362550148264434,DARIA-TOPSIS/DARIA-VIKOR
9957,10,0.14133089133089138,DARIA-TOPSIS/AVG TOPSIS
9958,10,-0.08924210709924996,DARIA-VIKOR/AVG VIKOR
9959,10,0.8795787545787546,AVG TOPSIS/AVG VIKOR
9960,5,0.9199154020582592,DARIA-TOPSIS/DARIA-VIKOR
9961,5,0.16208791208791207,DARIA-TOPSIS/AVG TOPSIS
9962,5,0.18827402755974187,DARIA-VIKOR/AVG VIKOR
9963,5,0.8056645735217164,AVG TOPSIS/AVG VIKOR
9964,6,0.7962890284318855,DARIA-TOPSIS/DARIA-VIKOR
9965,6,0.48179399965114256,DARIA-TOPSIS/AVG TOPSIS
9966,6,0.337650444793302,DARIA-VIKOR/AVG VIKOR
9967,6,0.9135705564276992,AVG TOPSIS/AVG VIKOR
9968,7,0.7618829583115297,DARIA-TOPSIS/DARIA-VIKOR
9969,7,0.22939560439560436,DARIA-TOPSIS/AVG TOPSIS
9970,7,0.4923687423687424,DARIA-VIKOR/AVG VIKOR
9971,7,0.943463282748997,AVG TOPSIS/AVG VIKOR
9972,8,0.8503837432408861,DARIA-TOPSIS/DARIA-VIKOR
9973,8,0.44095586952729815,DARIA-TOPSIS/AVG TOPSIS
9974,8,0.33320251177394034,DARIA-VIKOR/AVG VIKOR
9975,8,0.9505712541426827,AVG TOPSIS/AVG VIKOR
9976,9,0.748408337694052,DARIA-TOPSIS/DARIA-VIKOR
9977,9,-0.1517966160823303,DARIA-TOPSIS/AVG TOPSIS
9978,9,0.13287109715681145,DARIA-VIKOR/AVG VIKOR
9979,9,0.9812707134135705,AVG TOPSIS/AVG VIKOR
9980,10,0.7062619919762777,DARIA-TOPSIS/DARIA-VIKOR
9981,10,0.1526905634048491,DARIA-TOPSIS/AVG TOPSIS
9982,10,0.3723181580324437,DARIA-VIKOR/AVG VIKOR
9983,10,0.9350252921681493,AVG TOPSIS/AVG VIKOR
9984,5,0.9218995290423861,DARIA-TOPSIS/DARIA-VIKOR
9985,5,0.4283533926391069,DARIA-TOPSIS/AVG TOPSIS
9986,5,0.3819117390545962,DARIA-VIKOR/AVG VIKOR
9987,5,0.9679705215419501,AVG TOPSIS/AVG VIKOR
9988,6,0.9070730856445142,DARIA-TOPSIS/DARIA-VIKOR
9989,6,0.1985435199720914,DARIA-TOPSIS/AVG TOPSIS
9990,6,0.2068724925867783,DARIA-VIKOR/AVG VIKOR
9991,6,0.9353523460666318,AVG TOPSIS/AVG VIKOR
9992,7,0.8364512471655329,DARIA-TOPSIS/DARIA-VIKOR
9993,7,0.24021018663875804,DARIA-TOPSIS/AVG TOPSIS
9994,7,0.11819727891156462,DARIA-VIKOR/AVG VIKOR
9995,7,0.9203514739229025,AVG TOPSIS/AVG VIKOR
9996,8,0.9187816152101866,DARIA-TOPSIS/DARIA-VIKOR
9997,8,-0.3085644514215944,DARIA-TOPSIS/AVG TOPSIS
9998,8,-0.2958529565672423,DARIA-VIKOR/AVG VIKOR
9999,8,0.8236307343450201,AVG TOPSIS/AVG VIKOR
10000,9,0.8217556253270539,DARIA-TOPSIS/DARIA-VIKOR
10001,9,0.008307169021454786,DARIA-TOPSIS/AVG TOPSIS
10002,9,-0.004382522239665176,DARIA-VIKOR/AVG VIKOR
10003,9,0.9306427699284843,AVG TOPSIS/AVG VIKOR
10004,10,0.8578841793127507,DARIA-TOPSIS/DARIA-VIKOR
10005,10,0.2748560962846677,DARIA-TOPSIS/AVG TOPSIS
10006,10,-0.012907727193441465,DARIA-VIKOR/AVG VIKOR
10007,10,0.8743676957962672,AVG TOPSIS/AVG VIKOR
10008,5,0.924799406942264,DARIA-TOPSIS/DARIA-VIKOR
10009,5,0.16326530612244894,DARIA-TOPSIS/AVG TOPSIS
10010,5,0.14058956916099774,DARIA-VIKOR/AVG VIKOR
10011,5,0.9569379033664748,AVG TOPSIS/AVG VIKOR
10012,6,0.7417364381650096,DARIA-TOPSIS/DARIA-VIKOR
10013,6,-0.030481423338566183,DARIA-TOPSIS/AVG TOPSIS
10014,6,0.0567765567765568,DARIA-VIKOR/AVG VIKOR
10015,6,0.8957134135705564,AVG TOPSIS/AVG VIKOR
10016,7,0.86281179138322,DARIA-TOPSIS/DARIA-VIKOR
10017,7,0.4210273853130996,DARIA-TOPSIS/AVG TOPSIS
10018,7,0.40654979940694225,DARIA-VIKOR/AVG VIKOR
10019,7,0.914726146869004,AVG TOPSIS/AVG VIKOR
10020,8,0.6985871271585558,DARIA-TOPSIS/DARIA-VIKOR
10021,8,0.13136664922379204,DARIA-TOPSIS/AVG TOPSIS
10022,8,0.240864294435723,DARIA-VIKOR/AVG VIKOR
10023,8,0.838718820861678,AVG TOPSIS/AVG VIKOR
10024,9,0.7410387231815803,DARIA-TOPSIS/DARIA-VIKOR
10025,9,0.13908512122797834,DARIA-TOPSIS/AVG TOPSIS
10026,9,0.3285801500087214,DARIA-VIKOR/AVG VIKOR
10027,9,0.9419152276295133,AVG TOPSIS/AVG VIKOR
10028,10,0.8502965288679575,DARIA-TOPSIS/DARIA-VIKOR
10029,10,0.01711582068724926,DARIA-TOPSIS/AVG TOPSIS
10030,10,0.09353741496598644,DARIA-VIKOR/AVG VIKOR
10031,10,0.9776949241234956,AVG TOPSIS/AVG VIKOR
10032,5,0.9288548752834467,DARIA-TOPSIS/DARIA-VIKOR
10033,5,0.25734781091923953,DARIA-TOPSIS/AVG TOPSIS
10034,5,0.14891854177568464,DARIA-VIKOR/AVG VIKOR
10035,5,0.9615384615384616,AVG TOPSIS/AVG VIKOR
10036,6,0.8192700156985872,DARIA-TOPSIS/DARIA-VIKOR
10037,6,-0.24212890284318855,DARIA-TOPSIS/AVG TOPSIS
10038,6,-0.2052590266875982,DARIA-VIKOR/AVG VIKOR
10039,6,0.8517791732077447,AVG TOPSIS/AVG VIKOR
10040,7,0.8783795569509856,DARIA-TOPSIS/DARIA-VIKOR
10041,7,0.32988836560265133,DARIA-TOPSIS/AVG TOPSIS
10042,7,0.331567242281528,DARIA-VIKOR/AVG VIKOR
10043,7,0.951792255363684,AVG TOPSIS/AVG VIKOR
10044,8,0.871685853828711,DARIA-TOPSIS/DARIA-VIKOR
10045,8,0.3378030699459271,DARIA-TOPSIS/AVG TOPSIS
10046,8,0.26299494156637016,DARIA-VIKOR/AVG VIKOR
10047,8,0.8374106052677481,AVG TOPSIS/AVG VIKOR
10048,9,0.867325135182278,DARIA-TOPSIS/DARIA-VIKOR
10049,9,0.003772021629164457,DARIA-TOPSIS/AVG TOPSIS
10050,9,0.028410081981510515,DARIA-VIKOR/AVG VIKOR
10051,9,0.8915925344496773,AVG TOPSIS/AVG VIKOR
10052,10,0.8441261119832548,DARIA-TOPSIS/DARIA-VIKOR
10053,10,0.28745857317285883,DARIA-TOPSIS/AVG TOPSIS
10054,10,0.1679312750741322,DARIA-VIKOR/AVG VIKOR
10055,10,0.8401360544217686,AVG TOPSIS/AVG VIKOR
10056,5,0.7448543519972091,DARIA-TOPSIS/DARIA-VIKOR
10057,5,0.24243415314843886,DARIA-TOPSIS/AVG TOPSIS
10058,5,-0.13356881214024074,DARIA-VIKOR/AVG VIKOR
10059,5,0.9010116867259724,AVG TOPSIS/AVG VIKOR
10060,6,0.889564800279086,DARIA-TOPSIS/DARIA-VIKOR
10061,6,0.1289246467817896,DARIA-TOPSIS/AVG TOPSIS
10062,6,0.23519536019536025,DARIA-VIKOR/AVG VIKOR
10063,6,0.7210884353741497,AVG TOPSIS/AVG VIKOR
10064,7,0.6748866213151927,DARIA-TOPSIS/DARIA-VIKOR
10065,7,0.029870922728065574,DARIA-TOPSIS/AVG TOPSIS
10066,7,-0.07149398220826786,DARIA-VIKOR/AVG VIKOR
10067,7,0.7812009419152276,AVG TOPSIS/AVG VIKOR
10068,8,0.7688165009593582,DARIA-TOPSIS/DARIA-VIKOR
10069,8,0.2674646781789639,DARIA-TOPSIS/AVG TOPSIS
10070,8,0.17523547880690737,DARIA-VIKOR/AVG VIKOR
10071,8,0.8904369440083726,AVG TOPSIS/AVG VIKOR
10072,9,0.9655939298796442,DARIA-TOPSIS/DARIA-VIKOR
10073,9,0.30283010640153496,DARIA-TOPSIS/AVG TOPSIS
10074,9,0.32469911041339616,DARIA-VIKOR/AVG VIKOR
10075,9,0.9600776207919065,AVG TOPSIS/AVG VIKOR
10076,10,0.8468733647305076,DARIA-TOPSIS/DARIA-VIKOR
10077,10,0.1967338217338217,DARIA-TOPSIS/AVG TOPSIS
10078,10,0.1514913657770801,DARIA-VIKOR/AVG VIKOR
10079,10,0.8784667713239142,AVG TOPSIS/AVG VIKOR
10080,5,0.7849293563579278,DARIA-TOPSIS/DARIA-VIKOR
10081,5,0.35088522588522586,DARIA-TOPSIS/AVG TOPSIS
10082,5,0.3319815105529391,DARIA-VIKOR/AVG VIKOR
10083,5,0.9530350601779173,AVG TOPSIS/AVG VIKOR
10084,6,0.6318027210884354,DARIA-TOPSIS/DARIA-VIKOR
10085,6,0.029391243676958,DARIA-TOPSIS/AVG TOPSIS
10086,6,-0.30420373277516144,DARIA-VIKOR/AVG VIKOR
10087,6,0.8919631955346241,AVG TOPSIS/AVG VIKOR
10088,7,0.8810177917320774,DARIA-TOPSIS/DARIA-VIKOR
10089,7,0.6236917844060701,DARIA-TOPSIS/AVG TOPSIS
10090,7,0.468624629338915,DARIA-VIKOR/AVG VIKOR
10091,7,0.9013823478109192,AVG TOPSIS/AVG VIKOR
10092,8,0.9367259724402581,DARIA-TOPSIS/DARIA-VIKOR
10093,8,0.4654849119134833,DARIA-TOPSIS/AVG TOPSIS
10094,8,0.4771498342926914,DARIA-VIKOR/AVG VIKOR
10095,8,0.9640894819466248,AVG TOPSIS/AVG VIKOR
10096,9,0.8732339089481946,DARIA-TOPSIS/DARIA-VIKOR
10097,9,0.09724402581545444,DARIA-TOPSIS/AVG TOPSIS
10098,9,0.0011337868480725266,DARIA-VIKOR/AVG VIKOR
10099,9,0.9240362811791383,AVG TOPSIS/AVG VIKOR
10100,10,0.7820294784580499,DARIA-TOPSIS/DARIA-VIKOR
10101,10,-0.130429094714809,DARIA-TOPSIS/AVG TOPSIS
10102,10,0.13638147566718994,DARIA-VIKOR/AVG VIKOR
10103,10,0.9664006628292343,AVG TOPSIS/AVG VIKOR
10104,5,0.8441261119832548,DARIA-TOPSIS/DARIA-VIKOR
10105,5,-0.1176739926739927,DARIA-TOPSIS/AVG TOPSIS
10106,5,-0.051500087214372936,DARIA-VIKOR/AVG VIKOR
10107,5,0.8795787545787546,AVG TOPSIS/AVG VIKOR
10108,6,0.8562489098203384,DARIA-TOPSIS/DARIA-VIKOR
10109,6,0.1336124193267051,DARIA-TOPSIS/AVG TOPSIS
10110,6,-0.02232687946973666,DARIA-VIKOR/AVG VIKOR
10111,6,0.9541034362462933,AVG TOPSIS/AVG VIKOR
10112,7,0.8665402058259202,DARIA-TOPSIS/DARIA-VIKOR
10113,7,0.17950898308041163,DARIA-TOPSIS/AVG TOPSIS
10114,7,0.2299188906331764,DARIA-VIKOR/AVG VIKOR
10115,7,0.7913396127681842,AVG TOPSIS/AVG VIKOR
10116,8,0.7170547706261992,DARIA-TOPSIS/DARIA-VIKOR
10117,8,0.32997557997558,DARIA-TOPSIS/AVG TOPSIS
10118,8,0.06240188383045531,DARIA-VIKOR/AVG VIKOR
10119,8,0.9109323216466073,AVG TOPSIS/AVG VIKOR
10120,9,0.5220652363509506,DARIA-TOPSIS/DARIA-VIKOR
10121,9,0.1688470259898831,DARIA-TOPSIS/AVG TOPSIS
10122,9,0.20521541950113376,DARIA-VIKOR/AVG VIKOR
10123,9,0.8974358974358975,AVG TOPSIS/AVG VIKOR
10124,10,0.855136926565498,DARIA-TOPSIS/DARIA-VIKOR
10125,10,-0.002071341357055667,DARIA-TOPSIS/AVG TOPSIS
10126,10,-0.0693136228850515,DARIA-VIKOR/AVG VIKOR
10127,10,0.8380647130647131,AVG TOPSIS/AVG VIKOR
10128,5,0.7517006802721089,DARIA-TOPSIS/DARIA-VIKOR
10129,5,-0.025488400488400398,DARIA-TOPSIS/AVG TOPSIS
10130,5,0.13867085295656723,DARIA-VIKOR/AVG VIKOR
10131,5,0.8293868829583115,AVG TOPSIS/AVG VIKOR
10132,6,0.8470477934763649,DARIA-TOPSIS/DARIA-VIKOR
10133,6,0.39763212977498696,DARIA-TOPSIS/AVG TOPSIS
10134,6,0.4340005232862376,DARIA-VIKOR/AVG VIKOR
10135,6,0.9466466073608931,AVG TOPSIS/AVG VIKOR
10136,7,0.8115079365079365,DARIA-TOPSIS/DARIA-VIKOR
10137,7,0.26138147566718994,DARIA-TOPSIS/AVG TOPSIS
10138,7,-0.10265131693703111,DARIA-VIKOR/AVG VIKOR
10139,7,0.8815628815628815,AVG TOPSIS/AVG VIKOR
10140,8,0.8440607012035584,DARIA-TOPSIS/DARIA-VIKOR
10141,8,0.1672335600907029,DARIA-TOPSIS/AVG TOPSIS
10142,8,0.03926827141112854,DARIA-VIKOR/AVG VIKOR
10143,8,0.9925431711145997,AVG TOPSIS/AVG VIKOR
10144,9,0.9242325135182278,DARIA-TOPSIS/DARIA-VIKOR
10145,9,0.20573870573870578,DARIA-TOPSIS/AVG TOPSIS
10146,9,0.19514215942787372,DARIA-VIKOR/AVG VIKOR
10147,9,0.9555424733996163,AVG TOPSIS/AVG VIKOR
10148,10,0.88849642421071,DARIA-TOPSIS/DARIA-VIKOR
10149,10,-0.0904849119134834,DARIA-TOPSIS/AVG TOPSIS
10150,10,0.2721524507238793,DARIA-VIKOR/AVG VIKOR
10151,10,0.9122841444270016,AVG TOPSIS/AVG VIKOR
10152,5,0.9422422815279958,DARIA-TOPSIS/DARIA-VIKOR
10153,5,0.2885051456480028,DARIA-TOPSIS/AVG TOPSIS
10154,5,0.405982905982906,DARIA-VIKOR/AVG VIKOR
10155,5,0.875,AVG TOPSIS/AVG VIKOR
10156,6,0.8505799755799756,DARIA-TOPSIS/DARIA-VIKOR
10157,6,0.233843537414966,DARIA-TOPSIS/AVG TOPSIS
10158,6,0.037523983952555406,DARIA-VIKOR/AVG VIKOR
10159,6,0.8923992673992673,AVG TOPSIS/AVG VIKOR
10160,7,0.8018707482993197,DARIA-TOPSIS/DARIA-VIKOR
10161,7,0.12833594976452123,DARIA-TOPSIS/AVG TOPSIS
10162,7,-0.025553811268097082,DARIA-VIKOR/AVG VIKOR
10163,7,0.9101691958834816,AVG TOPSIS/AVG VIKOR
10164,8,0.8415532879818595,DARIA-TOPSIS/DARIA-VIKOR
10165,8,-0.31296877725449157,DARIA-TOPSIS/AVG TOPSIS
10166,8,-0.20290423861852425,DARIA-VIKOR/AVG VIKOR
10167,8,0.9423076923076923,AVG TOPSIS/AVG VIKOR
10168,9,0.8739316239316239,DARIA-TOPSIS/DARIA-VIKOR
10169,9,-0.15672422815279963,DARIA-TOPSIS/AVG TOPSIS
10170,9,-0.03194226408512124,DARIA-VIKOR/AVG VIKOR
10171,9,0.951792255363684,AVG TOPSIS/AVG VIKOR
10172,10,0.6989577882435025,DARIA-TOPSIS/DARIA-VIKOR
10173,10,-0.008023722309436598,DARIA-TOPSIS/AVG TOPSIS
10174,10,0.22721524507238788,DARIA-VIKOR/AVG VIKOR
10175,10,0.9299886621315193,AVG TOPSIS/AVG VIKOR
10176,5,0.7363073434502005,DARIA-TOPSIS/DARIA-VIKOR
10177,5,0.3519536019536019,DARIA-TOPSIS/AVG TOPSIS
10178,5,0.3615689865689866,DARIA-VIKOR/AVG VIKOR
10179,5,0.9299232513518227,AVG TOPSIS/AVG VIKOR
10180,6,0.8714460143031572,DARIA-TOPSIS/DARIA-VIKOR
10181,6,-0.010073260073260037,DARIA-TOPSIS/AVG TOPSIS
10182,6,-0.007260596546310838,DARIA-VIKOR/AVG VIKOR
10183,6,0.926783533926391,AVG TOPSIS/AVG VIKOR
10184,7,0.7236176521890807,DARIA-TOPSIS/DARIA-VIKOR
10185,7,0.12698412698412698,DARIA-TOPSIS/AVG TOPSIS
10186,7,-0.08263561834990396,DARIA-VIKOR/AVG VIKOR
10187,7,0.8922466422466422,AVG TOPSIS/AVG VIKOR
10188,8,0.9254317111459969,DARIA-TOPSIS/DARIA-VIKOR
10189,8,0.41158642944357227,DARIA-TOPSIS/AVG TOPSIS
10190,8,0.36651840223268795,DARIA-VIKOR/AVG VIKOR
10191,8,0.9453383917669632,AVG TOPSIS/AVG VIKOR
10192,9,0.8194008372579801,DARIA-TOPSIS/DARIA-VIKOR
10193,9,-0.1263082155939299,DARIA-TOPSIS/AVG TOPSIS
10194,9,-0.3685897435897436,DARIA-VIKOR/AVG VIKOR
10195,9,0.8759157509157509,AVG TOPSIS/AVG VIKOR
10196,10,0.8983298447584162,DARIA-TOPSIS/DARIA-VIKOR
10197,10,0.20940170940170943,DARIA-TOPSIS/AVG TOPSIS
10198,10,0.0027036455607883925,DARIA-VIKOR/AVG VIKOR
10199,10,0.9628902843188557,AVG TOPSIS/AVG VIKOR
10200,5,0.6905416012558869,DARIA-TOPSIS/DARIA-VIKOR
10201,5,0.32269317983603696,DARIA-TOPSIS/AVG TOPSIS
10202,5,0.29430490144775856,DARIA-VIKOR/AVG VIKOR
10203,5,0.8221044828187685,AVG TOPSIS/AVG VIKOR
10204,6,0.8328536542822257,DARIA-TOPSIS/DARIA-VIKOR
10205,6,0.2625588697017268,DARIA-TOPSIS/AVG TOPSIS
10206,6,0.06065759637188206,DARIA-VIKOR/AVG VIKOR
10207,6,0.8614163614163615,AVG TOPSIS/AVG VIKOR
10208,7,0.8600209314495029,DARIA-TOPSIS/DARIA-VIKOR
10209,7,0.3090659340659341,DARIA-TOPSIS/AVG TOPSIS
10210,7,0.5306122448979591,DARIA-VIKOR/AVG VIKOR
10211,7,0.9271323914181057,AVG TOPSIS/AVG VIKOR
10212,8,0.7971829757544043,DARIA-TOPSIS/DARIA-VIKOR
10213,8,0.1971480900052328,DARIA-TOPSIS/AVG TOPSIS
10214,8,0.2959401709401709,DARIA-VIKOR/AVG VIKOR
10215,8,0.8559436595150881,AVG TOPSIS/AVG VIKOR
10216,9,0.6357927786499216,DARIA-TOPSIS/DARIA-VIKOR
10217,9,0.26831501831501836,DARIA-TOPSIS/AVG TOPSIS
10218,9,-0.008198151055293978,DARIA-VIKOR/AVG VIKOR
10219,9,0.960143031571603,AVG TOPSIS/AVG VIKOR
10220,10,0.7423469387755102,DARIA-TOPSIS/DARIA-VIKOR
10221,10,0.13345979417407994,DARIA-TOPSIS/AVG TOPSIS
10222,10,0.12441130298273151,DARIA-VIKOR/AVG VIKOR
10223,10,0.9107796964939822,AVG TOPSIS/AVG VIKOR
10224,5,0.9040205825920111,DARIA-TOPSIS/DARIA-VIKOR
10225,5,-0.10701203558346406,DARIA-TOPSIS/AVG TOPSIS
10226,5,-0.010879993022850254,DARIA-VIKOR/AVG VIKOR
10227,5,0.9639368567939997,AVG TOPSIS/AVG VIKOR
10228,6,0.8979809872667015,DARIA-TOPSIS/DARIA-VIKOR
10229,6,0.007195185766614376,DARIA-TOPSIS/AVG TOPSIS
10230,6,0.04982121053549626,DARIA-VIKOR/AVG VIKOR
10231,6,0.8892595499738357,AVG TOPSIS/AVG VIKOR
10232,7,0.733712715855573,DARIA-TOPSIS/DARIA-VIKOR
10233,7,0.09499825571254139,DARIA-TOPSIS/AVG TOPSIS
10234,7,0.3126853305424734,DARIA-VIKOR/AVG VIKOR
10235,7,0.9432016396302111,AVG TOPSIS/AVG VIKOR
10236,8,0.8287327751613466,DARIA-TOPSIS/DARIA-VIKOR
10237,8,-0.11084946799232509,DARIA-TOPSIS/AVG TOPSIS
10238,8,-0.11167800453514731,DARIA-VIKOR/AVG VIKOR
10239,8,0.8966073608930751,AVG TOPSIS/AVG VIKOR
10240,9,0.881366649223792,DARIA-TOPSIS/DARIA-VIKOR
10241,9,-0.19477149834292695,DARIA-TOPSIS/AVG TOPSIS
10242,9,-0.5129731379731379,DARIA-VIKOR/AVG VIKOR
10243,9,0.9013387406244548,AVG TOPSIS/AVG VIKOR
10244,10,0.8388714460143032,DARIA-TOPSIS/DARIA-VIKOR
10245,10,0.15825047967905115,DARIA-TOPSIS/AVG TOPSIS
10246,10,0.024049363335077567,DARIA-VIKOR/AVG VIKOR
10247,10,0.8852476888191174,AVG TOPSIS/AVG VIKOR
10248,5,0.9034972963544392,DARIA-TOPSIS/DARIA-VIKOR
10249,5,-0.0027254491540205095,DARIA-TOPSIS/AVG TOPSIS
10250,5,-0.09161869876155593,DARIA-VIKOR/AVG VIKOR
10251,5,0.9058956916099773,AVG TOPSIS/AVG VIKOR
10252,6,0.9512035583464155,DARIA-TOPSIS/DARIA-VIKOR
10253,6,0.5114686900401186,DARIA-TOPSIS/AVG TOPSIS
10254,6,0.6235173556602128,DARIA-VIKOR/AVG VIKOR
10255,6,0.8872754229897087,AVG TOPSIS/AVG VIKOR
10256,7,0.8602171637885924,DARIA-TOPSIS/DARIA-VIKOR
10257,7,0.2671812314669457,DARIA-TOPSIS/AVG TOPSIS
10258,7,0.12704953776382344,DARIA-VIKOR/AVG VIKOR
10259,7,0.938034188034188,AVG TOPSIS/AVG VIKOR
10260,8,0.9041077969649398,DARIA-TOPSIS/DARIA-VIKOR
10261,8,0.28357753357753357,DARIA-TOPSIS/AVG TOPSIS
10262,8,0.20953253096110236,DARIA-VIKOR/AVG VIKOR
10263,8,0.8739098203383917,AVG TOPSIS/AVG VIKOR
10264,9,0.8536324786324786,DARIA-TOPSIS/DARIA-VIKOR
10265,9,0.15351909994767132,DARIA-TOPSIS/AVG TOPSIS
10266,9,0.15875196232339095,DARIA-VIKOR/AVG VIKOR
10267,9,0.9127856270713414,AVG TOPSIS/AVG VIKOR
10268,10,0.7195839874411303,DARIA-TOPSIS/DARIA-VIKOR
10269,10,0.15944967730682014,DARIA-TOPSIS/AVG TOPSIS
10270,10,-0.06935723007151573,DARIA-VIKOR/AVG VIKOR
10271,10,0.9135051456480028,AVG TOPSIS/AVG VIKOR
10272,5,0.9015567765567766,DARIA-TOPSIS/DARIA-VIKOR
10273,5,0.12077010291296009,DARIA-TOPSIS/AVG TOPSIS
10274,5,0.07953950811093669,DARIA-VIKOR/AVG VIKOR
10275,5,0.8664093842665271,AVG TOPSIS/AVG VIKOR
10276,6,0.879360718646433,DARIA-TOPSIS/DARIA-VIKOR
10277,6,0.418432757718472,DARIA-TOPSIS/AVG TOPSIS
10278,6,0.6416361416361416,DARIA-VIKOR/AVG VIKOR
10279,6,0.9664442700156985,AVG TOPSIS/AVG VIKOR
10280,7,0.7708878423164137,DARIA-TOPSIS/DARIA-VIKOR
10281,7,0.2843188557474272,DARIA-TOPSIS/AVG TOPSIS
10282,7,0.16790947148090007,DARIA-VIKOR/AVG VIKOR
10283,7,0.8692656549799407,AVG TOPSIS/AVG VIKOR
10284,8,0.8695927088784232,DARIA-TOPSIS/DARIA-VIKOR
10285,8,0.4184109541252399,DARIA-TOPSIS/AVG TOPSIS
10286,8,0.32574568288854,DARIA-VIKOR/AVG VIKOR
10287,8,0.9345238095238095,AVG TOPSIS/AVG VIKOR
10288,9,0.8107448107448108,DARIA-TOPSIS/DARIA-VIKOR
10289,9,0.42392726321297747,DARIA-TOPSIS/AVG TOPSIS
10290,9,0.2063710099424385,DARIA-VIKOR/AVG VIKOR
10291,9,0.8652755974184545,AVG TOPSIS/AVG VIKOR
10292,10,0.8053593232164661,DARIA-TOPSIS/DARIA-VIKOR
10293,10,-0.22126286412000695,DARIA-TOPSIS/AVG TOPSIS
10294,10,0.09406070120355836,DARIA-VIKOR/AVG VIKOR
10295,10,0.8356009070294784,AVG TOPSIS/AVG VIKOR
10296,5,0.9597723704866562,DARIA-TOPSIS/DARIA-VIKOR
10297,5,0.25538548752834467,DARIA-TOPSIS/AVG TOPSIS
10298,5,0.20883481597767317,DARIA-VIKOR/AVG VIKOR
10299,5,0.9499825571254142,AVG TOPSIS/AVG VIKOR
10300,6,0.8602607709750567,DARIA-TOPSIS/DARIA-VIKOR
10301,6,0.2839918018489447,DARIA-TOPSIS/AVG TOPSIS
10302,6,0.31403715332286763,DARIA-VIKOR/AVG VIKOR
10303,6,0.9233385661957091,AVG TOPSIS/AVG VIKOR
10304,7,0.8419457526600383,DARIA-TOPSIS/DARIA-VIKOR
10305,7,0.26720303506017795,DARIA-TOPSIS/AVG TOPSIS
10306,7,0.11856793999651138,DARIA-VIKOR/AVG VIKOR
10307,7,0.7986220129077272,AVG TOPSIS/AVG VIKOR
10308,8,0.7987528344671202,DARIA-TOPSIS/DARIA-VIKOR
10309,8,0.6041339612768184,DARIA-TOPSIS/AVG TOPSIS
10310,8,0.4491104133961277,DARIA-VIKOR/AVG VIKOR
10311,8,0.8792298970870399,AVG TOPSIS/AVG VIKOR
10312,9,0.8069509855224141,DARIA-TOPSIS/DARIA-VIKOR
10313,9,-0.1455607884179313,DARIA-TOPSIS/AVG TOPSIS
10314,9,0.025270364556078895,DARIA-VIKOR/AVG VIKOR
10315,9,0.855398569684284,AVG TOPSIS/AVG VIKOR
10316,10,0.7909471480900052,DARIA-TOPSIS/DARIA-VIKOR
10317,10,0.49201988487702775,DARIA-TOPSIS/AVG TOPSIS
10318,10,0.18585382871097156,DARIA-VIKOR/AVG VIKOR
10319,10,0.9107360893075179,AVG TOPSIS/AVG VIKOR
10320,5,0.8473748473748474,DARIA-TOPSIS/DARIA-VIKOR
10321,5,0.4293999651142508,DARIA-TOPSIS/AVG TOPSIS
10322,5,0.5812837955695098,DARIA-VIKOR/AVG VIKOR
10323,5,0.926914355485784,AVG TOPSIS/AVG VIKOR
10324,6,0.7400575614861329,DARIA-TOPSIS/DARIA-VIKOR
10325,6,0.2013561834990406,DARIA-TOPSIS/AVG TOPSIS
10326,6,0.3849206349206349,DARIA-VIKOR/AVG VIKOR
10327,6,0.8391766963195535,AVG TOPSIS/AVG VIKOR
10328,7,0.8072780394208966,DARIA-TOPSIS/DARIA-VIKOR
10329,7,-0.146062271062271,DARIA-TOPSIS/AVG TOPSIS
10330,7,0.05368044653758941,DARIA-VIKOR/AVG VIKOR
10331,7,0.94570905285191,AVG TOPSIS/AVG VIKOR
10332,8,0.9348290598290598,DARIA-TOPSIS/DARIA-VIKOR
10333,8,0.32430664573521717,DARIA-TOPSIS/AVG TOPSIS
10334,8,0.2116692830978545,DARIA-VIKOR/AVG VIKOR
