Lp,Alternatives,Correlation,Methods
19176,200,0.8224384788724196,DARIA-TOPSIS/DARIA-VIKOR
19177,200,0.19464576912930287,DARIA-TOPSIS/AVG TOPSIS
19178,200,0.0914742570056789,DARIA-VIKOR/AVG VIKOR
19179,200,0.895720646747512,AVG TOPSIS/AVG VIKOR
19180,10,0.8181818181818181,DARIA-TOPSIS/DARIA-VIKOR
19181,10,0.3608815426997245,DARIA-TOPSIS/AVG TOPSIS
19182,10,0.1702479338842975,DARIA-VIKOR/AVG VIKOR
19183,10,0.9834710743801653,AVG TOPSIS/AVG VIKOR
19184,30,0.8818615666152356,DARIA-TOPSIS/DARIA-VIKOR
19185,30,0.2174387312067172,DARIA-TOPSIS/AVG TOPSIS
19186,30,0.3625031396892605,DARIA-VIKOR/AVG VIKOR
19187,30,0.7979977753058954,AVG TOPSIS/AVG VIKOR
19188,50,0.7780947673186922,DARIA-TOPSIS/DARIA-VIKOR
19189,50,0.13409693289080338,DARIA-TOPSIS/AVG TOPSIS
19190,50,0.14242591154108697,DARIA-VIKOR/AVG VIKOR
19191,50,0.8731464350446061,AVG TOPSIS/AVG VIKOR
19192,100,0.7201434202826223,DARIA-TOPSIS/DARIA-VIKOR
19193,100,0.2789765709244192,DARIA-TOPSIS/AVG TOPSIS
19194,100,0.2506380539044003,DARIA-VIKOR/AVG VIKOR
19195,100,0.7869923626025969,AVG TOPSIS/AVG VIKOR
19196,200,0.8488213697879761,DARIA-TOPSIS/DARIA-VIKOR
19197,200,0.1913848070082349,DARIA-TOPSIS/AVG TOPSIS
19198,200,0.20000138809440382,DARIA-VIKOR/AVG VIKOR
19199,200,0.8905817496183673,AVG TOPSIS/AVG VIKOR
19200,10,0.6826446280991736,DARIA-TOPSIS/DARIA-VIKOR
19201,10,-0.044628099173553704,DARIA-TOPSIS/AVG TOPSIS
19202,10,0.009366391184573053,DARIA-VIKOR/AVG VIKOR
19203,10,0.824793388429752,AVG TOPSIS/AVG VIKOR
19204,30,0.8377839176145538,DARIA-TOPSIS/DARIA-VIKOR
19205,30,0.1640891312928343,DARIA-TOPSIS/AVG TOPSIS
19206,30,-0.13653163012666414,DARIA-VIKOR/AVG VIKOR
19207,30,0.9358713983278912,AVG TOPSIS/AVG VIKOR
19208,50,0.7488350634371396,DARIA-TOPSIS/DARIA-VIKOR
19209,50,-0.010533154438245873,DARIA-TOPSIS/AVG TOPSIS
19210,50,-0.017818892262787545,DARIA-VIKOR/AVG VIKOR
19211,50,0.9313325330132053,AVG TOPSIS/AVG VIKOR
19212,100,0.8191372800646401,DARIA-TOPSIS/DARIA-VIKOR
19213,100,0.25157818752172245,DARIA-TOPSIS/AVG TOPSIS
19214,100,0.36536703175268026,DARIA-VIKOR/AVG VIKOR
19215,100,0.8417798611544323,AVG TOPSIS/AVG VIKOR
19216,200,0.8249254589573695,DARIA-TOPSIS/DARIA-VIKOR
19217,200,0.14244788955544785,DARIA-TOPSIS/AVG TOPSIS
19218,200,0.08828766987831416,DARIA-VIKOR/AVG VIKOR
19219,200,0.9027621884576965,AVG TOPSIS/AVG VIKOR
19220,10,0.6650137741046832,DARIA-TOPSIS/DARIA-VIKOR
19221,10,0.21983471074380168,DARIA-TOPSIS/AVG TOPSIS
19222,10,0.5691460055096419,DARIA-VIKOR/AVG VIKOR
19223,10,0.9801652892561984,AVG TOPSIS/AVG VIKOR
19224,30,0.7095984785962898,DARIA-TOPSIS/DARIA-VIKOR
19225,30,0.11874843015536973,DARIA-TOPSIS/AVG TOPSIS
19226,30,0.09025799275180313,DARIA-VIKOR/AVG VIKOR
19227,30,0.9492626215508271,AVG TOPSIS/AVG VIKOR
19228,50,0.7927472165336723,DARIA-TOPSIS/DARIA-VIKOR
19229,50,0.03565002471576861,DARIA-TOPSIS/AVG TOPSIS
19230,50,0.1015851046300873,DARIA-VIKOR/AVG VIKOR
19231,50,0.9285022244191794,AVG TOPSIS/AVG VIKOR
19232,100,0.8189456173340106,DARIA-TOPSIS/DARIA-VIKOR
19233,100,0.20210817121316094,DARIA-TOPSIS/AVG TOPSIS
19234,100,0.16059150469502392,DARIA-VIKOR/AVG VIKOR
19235,100,0.8601130608110316,AVG TOPSIS/AVG VIKOR
19236,200,0.8255986399659991,DARIA-TOPSIS/DARIA-VIKOR
19237,200,0.2536972081018444,DARIA-TOPSIS/AVG TOPSIS
19238,200,0.25765100097651694,DARIA-VIKOR/AVG VIKOR
19239,200,0.8501288203846887,AVG TOPSIS/AVG VIKOR
19240,10,0.8325068870523415,DARIA-TOPSIS/DARIA-VIKOR
19241,10,0.0038567493112947604,DARIA-TOPSIS/AVG TOPSIS
19242,10,-0.18787878787878798,DARIA-VIKOR/AVG VIKOR
19243,10,0.8953168044077136,AVG TOPSIS/AVG VIKOR
19244,30,0.9385984427141268,DARIA-TOPSIS/DARIA-VIKOR
19245,30,0.20410491944454412,DARIA-TOPSIS/AVG TOPSIS
19246,30,0.3675553482363917,DARIA-VIKOR/AVG VIKOR
19247,30,0.9584341024076931,AVG TOPSIS/AVG VIKOR
19248,50,0.7435002236188593,DARIA-TOPSIS/DARIA-VIKOR
19249,50,0.2958425723230469,DARIA-TOPSIS/AVG TOPSIS
19250,50,0.11283666407739568,DARIA-VIKOR/AVG VIKOR
19251,50,0.9215705105571641,AVG TOPSIS/AVG VIKOR
19252,100,0.842619707515306,DARIA-TOPSIS/DARIA-VIKOR
19253,100,0.3020387187233575,DARIA-TOPSIS/AVG TOPSIS
19254,100,0.25339298286264267,DARIA-VIKOR/AVG VIKOR
19255,100,0.8764293459048875,AVG TOPSIS/AVG VIKOR
19256,200,0.8314992277792019,DARIA-TOPSIS/DARIA-VIKOR
19257,200,0.2596949326718243,DARIA-TOPSIS/AVG TOPSIS
19258,200,0.1554847975677004,DARIA-VIKOR/AVG VIKOR
19259,200,0.9087289495670228,AVG TOPSIS/AVG VIKOR
19260,10,0.9294765840220386,DARIA-TOPSIS/DARIA-VIKOR
19261,10,0.4611570247933884,DARIA-TOPSIS/AVG TOPSIS
19262,10,0.10853994490358132,DARIA-VIKOR/AVG VIKOR
19263,10,0.9228650137741047,AVG TOPSIS/AVG VIKOR
19264,30,0.8710825648570095,DARIA-TOPSIS/DARIA-VIKOR
19265,30,0.2469625749040152,DARIA-TOPSIS/AVG TOPSIS
19266,30,0.13846926692741035,DARIA-VIKOR/AVG VIKOR
19267,30,0.8197136603394453,AVG TOPSIS/AVG VIKOR
19268,50,0.807218887555022,DARIA-TOPSIS/DARIA-VIKOR
19269,50,0.10826259915730996,DARIA-TOPSIS/AVG TOPSIS
19270,50,0.24125885648377,DARIA-VIKOR/AVG VIKOR
19271,50,0.8728545535861403,AVG TOPSIS/AVG VIKOR
19272,100,0.8591540342153028,DARIA-TOPSIS/DARIA-VIKOR
19273,100,0.014350227101918134,DARIA-TOPSIS/AVG TOPSIS
19274,100,0.036434811798011446,DARIA-VIKOR/AVG VIKOR
19275,100,0.8518508880591029,AVG TOPSIS/AVG VIKOR
19276,200,0.8399903728936506,DARIA-TOPSIS/DARIA-VIKOR
19277,200,0.21374081366959552,DARIA-TOPSIS/AVG TOPSIS
19278,200,0.12524276539749313,DARIA-VIKOR/AVG VIKOR
19279,200,0.8721275643831394,AVG TOPSIS/AVG VIKOR
19280,10,0.824793388429752,DARIA-TOPSIS/DARIA-VIKOR
19281,10,-0.24738292011019292,DARIA-TOPSIS/AVG TOPSIS
19282,10,-0.017079889807162463,DARIA-VIKOR/AVG VIKOR
19283,10,0.8016528925619835,AVG TOPSIS/AVG VIKOR
19284,30,0.5718109727654384,DARIA-TOPSIS/DARIA-VIKOR
19285,30,0.18227421148946854,DARIA-TOPSIS/AVG TOPSIS
19286,30,0.27977322472998667,DARIA-VIKOR/AVG VIKOR
19287,30,0.9103089454232302,AVG TOPSIS/AVG VIKOR
19288,50,0.8788371819315962,DARIA-TOPSIS/DARIA-VIKOR
19289,50,0.0942089777087306,DARIA-TOPSIS/AVG TOPSIS
19290,50,0.11446931713862019,DARIA-VIKOR/AVG VIKOR
19291,50,0.8654934915142527,AVG TOPSIS/AVG VIKOR
19292,100,0.8278925714353613,DARIA-TOPSIS/DARIA-VIKOR
19293,100,0.17382371900556393,DARIA-TOPSIS/AVG TOPSIS
19294,100,0.1916136564151465,DARIA-VIKOR/AVG VIKOR
19295,100,0.8461930945569804,AVG TOPSIS/AVG VIKOR
19296,200,0.8740053575966265,DARIA-TOPSIS/DARIA-VIKOR
19297,200,0.1461534299551519,DARIA-TOPSIS/AVG TOPSIS
19298,200,0.04802211846340931,DARIA-VIKOR/AVG VIKOR
19299,200,0.8794602402373493,AVG TOPSIS/AVG VIKOR
19300,10,0.9404958677685951,DARIA-TOPSIS/DARIA-VIKOR
19301,10,0.5382920110192837,DARIA-TOPSIS/AVG TOPSIS
19302,10,0.38402203856749306,DARIA-VIKOR/AVG VIKOR
19303,10,0.8677685950413223,AVG TOPSIS/AVG VIKOR
19304,30,0.8141016900498762,DARIA-TOPSIS/DARIA-VIKOR
19305,30,0.24887150597438013,DARIA-TOPSIS/AVG TOPSIS
19306,30,0.0787900534644228,DARIA-VIKOR/AVG VIKOR
19307,30,0.8018586960421974,AVG TOPSIS/AVG VIKOR
19308,50,0.9533177977073182,DARIA-TOPSIS/DARIA-VIKOR
19309,50,0.03801708918861657,DARIA-TOPSIS/AVG TOPSIS
19310,50,-0.07397500176541194,DARIA-VIKOR/AVG VIKOR
19311,50,0.8999656333121484,AVG TOPSIS/AVG VIKOR
19312,100,0.8473381991664513,DARIA-TOPSIS/DARIA-VIKOR
19313,100,0.22943288388244765,DARIA-TOPSIS/AVG TOPSIS
19314,100,0.2042492566088292,DARIA-VIKOR/AVG VIKOR
19315,100,0.8843179367441695,AVG TOPSIS/AVG VIKOR
19316,200,0.812443572283337,DARIA-TOPSIS/DARIA-VIKOR
19317,200,0.1478466737787848,DARIA-TOPSIS/AVG TOPSIS
19318,200,0.2009690092998594,DARIA-VIKOR/AVG VIKOR
19319,200,0.8830929206065973,AVG TOPSIS/AVG VIKOR
19320,10,0.78732782369146,DARIA-TOPSIS/DARIA-VIKOR
19321,10,-0.4876033057851239,DARIA-TOPSIS/AVG TOPSIS
19322,10,-0.08980716253443521,DARIA-VIKOR/AVG VIKOR
19323,10,0.947107438016529,AVG TOPSIS/AVG VIKOR
19324,30,0.8502565574652841,DARIA-TOPSIS/DARIA-VIKOR
19325,30,0.4283827909146364,DARIA-TOPSIS/AVG TOPSIS
19326,30,0.2452258782159389,DARIA-VIKOR/AVG VIKOR
19327,30,0.938038680971689,AVG TOPSIS/AVG VIKOR
19328,50,0.8349570416401855,DARIA-TOPSIS/DARIA-VIKOR
19329,50,0.31670738883788807,DARIA-TOPSIS/AVG TOPSIS
19330,50,0.29818515641550736,DARIA-VIKOR/AVG VIKOR
19331,50,0.9304832521243791,AVG TOPSIS/AVG VIKOR
19332,100,0.839580670938381,DARIA-TOPSIS/DARIA-VIKOR
19333,100,0.20563830640489789,DARIA-TOPSIS/AVG TOPSIS
19334,100,0.22898634417897235,DARIA-VIKOR/AVG VIKOR
19335,100,0.9155227205888906,AVG TOPSIS/AVG VIKOR
19336,200,0.8764133506322733,DARIA-TOPSIS/DARIA-VIKOR
19337,200,0.2984657302999739,DARIA-TOPSIS/AVG TOPSIS
19338,200,0.31387441402452976,DARIA-VIKOR/AVG VIKOR
19339,200,0.90385276796099,AVG TOPSIS/AVG VIKOR
19340,10,0.9900826446280991,DARIA-TOPSIS/DARIA-VIKOR
19341,10,0.07327823691460056,DARIA-TOPSIS/AVG TOPSIS
19342,10,0.2793388429752066,DARIA-VIKOR/AVG VIKOR
19343,10,0.9757575757575757,AVG TOPSIS/AVG VIKOR
19344,30,0.7334098819476838,DARIA-TOPSIS/DARIA-VIKOR
19345,30,0.23938426208331842,DARIA-TOPSIS/AVG TOPSIS
19346,30,0.20275575011661706,DARIA-VIKOR/AVG VIKOR
19347,30,0.9000609996770605,AVG TOPSIS/AVG VIKOR
19348,50,0.7461309229574182,DARIA-TOPSIS/DARIA-VIKOR
19349,50,0.13137772756161292,DARIA-TOPSIS/AVG TOPSIS
19350,50,0.14991879104583006,DARIA-VIKOR/AVG VIKOR
19351,50,0.9322175929195208,AVG TOPSIS/AVG VIKOR
19352,100,0.8243928551270969,DARIA-TOPSIS/DARIA-VIKOR
19353,100,0.30145327404027533,DARIA-TOPSIS/AVG TOPSIS
19354,100,0.2642931619894663,DARIA-VIKOR/AVG VIKOR
19355,100,0.9210603832660493,AVG TOPSIS/AVG VIKOR
19356,200,0.8013862585370605,DARIA-TOPSIS/DARIA-VIKOR
19357,200,0.14882104142155794,DARIA-TOPSIS/AVG TOPSIS
19358,200,0.1757587671035059,DARIA-VIKOR/AVG VIKOR
19359,200,0.8633276578183111,AVG TOPSIS/AVG VIKOR
19360,10,0.925068870523416,DARIA-TOPSIS/DARIA-VIKOR
19361,10,0.08429752066115703,DARIA-TOPSIS/AVG TOPSIS
19362,10,0.3035812672176309,DARIA-VIKOR/AVG VIKOR
19363,10,0.984573002754821,AVG TOPSIS/AVG VIKOR
19364,30,0.8860526032509239,DARIA-TOPSIS/DARIA-VIKOR
19365,30,0.24633104883562384,DARIA-TOPSIS/AVG TOPSIS
19366,30,0.22036671570562272,DARIA-VIKOR/AVG VIKOR
19367,30,0.9428181850801967,AVG TOPSIS/AVG VIKOR
19368,50,0.8747094131770355,DARIA-TOPSIS/DARIA-VIKOR
19369,50,0.29187298448791277,DARIA-TOPSIS/AVG TOPSIS
19370,50,0.29601205187957536,DARIA-VIKOR/AVG VIKOR
19371,50,0.9147103547301274,AVG TOPSIS/AVG VIKOR
19372,100,0.8236449783592221,DARIA-TOPSIS/DARIA-VIKOR
19373,100,0.2581821746531089,DARIA-TOPSIS/AVG TOPSIS
19374,100,0.20267757468816183,DARIA-VIKOR/AVG VIKOR
19375,100,0.8886383687873738,AVG TOPSIS/AVG VIKOR
19376,200,0.8279238622756614,DARIA-TOPSIS/DARIA-VIKOR
19377,200,0.29881055235336107,DARIA-TOPSIS/AVG TOPSIS
19378,200,0.19280642463822795,DARIA-VIKOR/AVG VIKOR
19379,200,0.9035068861796172,AVG TOPSIS/AVG VIKOR
19380,10,0.7201101928374656,DARIA-TOPSIS/DARIA-VIKOR
19381,10,0.33884297520661155,DARIA-TOPSIS/AVG TOPSIS
19382,10,0.6363636363636364,DARIA-VIKOR/AVG VIKOR
19383,10,0.8137741046831956,AVG TOPSIS/AVG VIKOR
19384,30,0.8227134091643045,DARIA-TOPSIS/DARIA-VIKOR
19385,30,-0.11193081918978076,DARIA-TOPSIS/AVG TOPSIS
19386,30,0.055782410563708806,DARIA-VIKOR/AVG VIKOR
19387,30,0.8983530087193656,AVG TOPSIS/AVG VIKOR
19388,50,0.8262307275851517,DARIA-TOPSIS/DARIA-VIKOR
19389,50,-0.012203469623143448,DARIA-TOPSIS/AVG TOPSIS
19390,50,-0.1255306828613798,DARIA-VIKOR/AVG VIKOR
19391,50,0.9195122754984346,AVG TOPSIS/AVG VIKOR
19392,100,0.7879473491903646,DARIA-TOPSIS/DARIA-VIKOR
19393,100,0.15765703303003564,DARIA-TOPSIS/AVG TOPSIS
19394,100,0.21454486042663667,DARIA-VIKOR/AVG VIKOR
19395,100,0.9244091933945869,AVG TOPSIS/AVG VIKOR
19396,200,0.8422777882879908,DARIA-TOPSIS/DARIA-VIKOR
19397,200,0.14894588036342704,DARIA-TOPSIS/AVG TOPSIS
19398,200,0.18912746699264493,DARIA-VIKOR/AVG VIKOR
19399,200,0.9170384707378878,AVG TOPSIS/AVG VIKOR
19400,10,0.7707988980716254,DARIA-TOPSIS/DARIA-VIKOR
19401,10,0.3730027548209366,DARIA-TOPSIS/AVG TOPSIS
19402,10,0.01377410468319562,DARIA-VIKOR/AVG VIKOR
19403,10,0.6958677685950414,AVG TOPSIS/AVG VIKOR
19404,30,0.9310488356238114,DARIA-TOPSIS/DARIA-VIKOR
19405,30,0.3061968495460906,DARIA-TOPSIS/AVG TOPSIS
19406,30,0.2134055760881266,DARIA-VIKOR/AVG VIKOR
19407,30,0.9609745595464495,AVG TOPSIS/AVG VIKOR
19408,50,0.7302544547230657,DARIA-TOPSIS/DARIA-VIKOR
19409,50,0.32009509686227433,DARIA-TOPSIS/AVG TOPSIS
19410,50,0.01866817315161362,DARIA-VIKOR/AVG VIKOR
19411,50,0.8580910011063249,AVG TOPSIS/AVG VIKOR
19412,100,0.8814160227903979,DARIA-TOPSIS/DARIA-VIKOR
19413,100,0.20493225560179784,DARIA-TOPSIS/AVG TOPSIS
19414,100,0.1704842959543479,DARIA-VIKOR/AVG VIKOR
19415,100,0.9012006547189373,AVG TOPSIS/AVG VIKOR
19416,200,0.8188048507182829,DARIA-TOPSIS/DARIA-VIKOR
19417,200,0.232023755817776,DARIA-TOPSIS/AVG TOPSIS
19418,200,0.159369275276658,DARIA-VIKOR/AVG VIKOR
19419,200,0.8674271931425152,AVG TOPSIS/AVG VIKOR
19420,10,0.9316804407713498,DARIA-TOPSIS/DARIA-VIKOR
19421,10,0.21212121212121215,DARIA-TOPSIS/AVG TOPSIS
19422,10,-0.14159779614325063,DARIA-VIKOR/AVG VIKOR
19423,10,0.7961432506887052,AVG TOPSIS/AVG VIKOR
19424,30,0.8584233377588001,DARIA-TOPSIS/DARIA-VIKOR
19425,30,-0.029430550073558326,DARIA-TOPSIS/AVG TOPSIS
19426,30,-0.03419570131687544,DARIA-VIKOR/AVG VIKOR
19427,30,0.9179733754350712,AVG TOPSIS/AVG VIKOR
19428,50,0.7730725231268978,DARIA-TOPSIS/DARIA-VIKOR
19429,50,0.11217381070075094,DARIA-TOPSIS/AVG TOPSIS
19430,50,0.23190358496339714,DARIA-VIKOR/AVG VIKOR
19431,50,0.8804604194619025,AVG TOPSIS/AVG VIKOR
19432,100,0.7476264062049769,DARIA-TOPSIS/DARIA-VIKOR
19433,100,0.21153612390942067,DARIA-TOPSIS/AVG TOPSIS
19434,100,0.27861261373662116,DARIA-VIKOR/AVG VIKOR
19435,100,0.8919137458300286,AVG TOPSIS/AVG VIKOR
19436,200,0.863017359016065,DARIA-TOPSIS/DARIA-VIKOR
19437,200,0.18639162994000225,DARIA-TOPSIS/AVG TOPSIS
19438,200,0.1985487771522646,DARIA-VIKOR/AVG VIKOR
19439,200,0.8866605918879316,AVG TOPSIS/AVG VIKOR
19440,10,0.6517906336088155,DARIA-TOPSIS/DARIA-VIKOR
19441,10,-0.15261707988980722,DARIA-TOPSIS/AVG TOPSIS
19442,10,0.2088154269972452,DARIA-VIKOR/AVG VIKOR
19443,10,0.8820936639118457,AVG TOPSIS/AVG VIKOR
19444,30,0.7670960565502889,DARIA-TOPSIS/DARIA-VIKOR
19445,30,-0.03154042125659329,DARIA-TOPSIS/AVG TOPSIS
19446,30,0.10410850766084179,DARIA-VIKOR/AVG VIKOR
19447,30,0.8803975743657828,AVG TOPSIS/AVG VIKOR
19448,50,0.8339985405927077,DARIA-TOPSIS/DARIA-VIKOR
19449,50,0.1650627309747429,DARIA-TOPSIS/AVG TOPSIS
19450,50,0.11789280418049575,DARIA-VIKOR/AVG VIKOR
19451,50,0.9282837841018761,AVG TOPSIS/AVG VIKOR
19452,100,0.7435809323506608,DARIA-TOPSIS/DARIA-VIKOR
19453,100,0.2616000213882774,DARIA-TOPSIS/AVG TOPSIS
19454,100,0.2743126193807499,DARIA-VIKOR/AVG VIKOR
19455,100,0.8617514028630586,AVG TOPSIS/AVG VIKOR
19456,200,0.8284128819638401,DARIA-TOPSIS/DARIA-VIKOR
19457,200,0.32564567099252106,DARIA-TOPSIS/AVG TOPSIS
19458,200,0.34013683924187654,DARIA-VIKOR/AVG VIKOR
19459,200,0.9309689234768183,AVG TOPSIS/AVG VIKOR
19460,10,0.9052341597796143,DARIA-TOPSIS/DARIA-VIKOR
19461,10,0.3146005509641874,DARIA-TOPSIS/AVG TOPSIS
19462,10,-0.38842975206611574,DARIA-VIKOR/AVG VIKOR
19463,10,0.828099173553719,AVG TOPSIS/AVG VIKOR
19464,30,0.7814345688758119,DARIA-TOPSIS/DARIA-VIKOR
19465,30,0.22352434604757976,DARIA-TOPSIS/AVG TOPSIS
19466,30,0.2093867738347267,DARIA-VIKOR/AVG VIKOR
19467,30,0.9227385266783882,AVG TOPSIS/AVG VIKOR
19468,50,0.6931384318433256,DARIA-TOPSIS/DARIA-VIKOR
19469,50,0.20034084221924064,DARIA-TOPSIS/AVG TOPSIS
19470,50,0.5293194925028835,DARIA-VIKOR/AVG VIKOR
19471,50,0.8894428359579126,AVG TOPSIS/AVG VIKOR
19472,100,0.864257752507924,DARIA-TOPSIS/DARIA-VIKOR
19473,100,0.1151452174920462,DARIA-TOPSIS/AVG TOPSIS
19474,100,0.05598108325684048,DARIA-VIKOR/AVG VIKOR
19475,100,0.8434692974247919,AVG TOPSIS/AVG VIKOR
19476,200,0.7823206027911892,DARIA-TOPSIS/DARIA-VIKOR
19477,200,0.15270250412976738,DARIA-TOPSIS/AVG TOPSIS
19478,200,0.21782758748073183,DARIA-VIKOR/AVG VIKOR
19479,200,0.9121321913644856,AVG TOPSIS/AVG VIKOR
19480,10,0.9504132231404958,DARIA-TOPSIS/DARIA-VIKOR
19481,10,0.09752066115702485,DARIA-TOPSIS/AVG TOPSIS
19482,10,0.1966942148760331,DARIA-VIKOR/AVG VIKOR
19483,10,0.9482093663911846,AVG TOPSIS/AVG VIKOR
19484,30,0.8602461516380208,DARIA-TOPSIS/DARIA-VIKOR
19485,30,0.2574688722236176,DARIA-TOPSIS/AVG TOPSIS
19486,30,0.3912806343966414,DARIA-VIKOR/AVG VIKOR
19487,30,0.923097348308156,AVG TOPSIS/AVG VIKOR
19488,50,0.9015493256125979,DARIA-TOPSIS/DARIA-VIKOR
19489,50,0.1306301344067039,DARIA-TOPSIS/AVG TOPSIS
19490,50,0.13485017536426336,DARIA-VIKOR/AVG VIKOR
19491,50,0.8894710825506673,AVG TOPSIS/AVG VIKOR
19492,100,0.8136256397917019,DARIA-TOPSIS/DARIA-VIKOR
19493,100,0.19417169439716253,DARIA-TOPSIS/AVG TOPSIS
19494,100,-0.003192794526977405,DARIA-VIKOR/AVG VIKOR
19495,100,0.8648380877691729,AVG TOPSIS/AVG VIKOR
19496,200,0.8012181050794926,DARIA-TOPSIS/DARIA-VIKOR
19497,200,0.31000432473498407,DARIA-TOPSIS/AVG TOPSIS
19498,200,0.30442242399343566,DARIA-VIKOR/AVG VIKOR
19499,200,0.8846083913291862,AVG TOPSIS/AVG VIKOR
19500,10,0.9261707988980716,DARIA-TOPSIS/DARIA-VIKOR
19501,10,0.5603305785123966,DARIA-TOPSIS/AVG TOPSIS
19502,10,0.6088154269972452,DARIA-VIKOR/AVG VIKOR
19503,10,0.9504132231404958,AVG TOPSIS/AVG VIKOR
19504,30,0.8368653342423481,DARIA-TOPSIS/DARIA-VIKOR
19505,30,0.1801643403064337,DARIA-TOPSIS/AVG TOPSIS
19506,30,0.36336431160070326,DARIA-VIKOR/AVG VIKOR
19507,30,0.9541569485808604,AVG TOPSIS/AVG VIKOR
19508,50,0.6426542381658547,DARIA-TOPSIS/DARIA-VIKOR
19509,50,0.06455382152861144,DARIA-TOPSIS/AVG TOPSIS
19510,50,-0.0022324223807170807,DARIA-VIKOR/AVG VIKOR
19511,50,0.7819476025704399,AVG TOPSIS/AVG VIKOR
19512,100,0.8532661979069194,DARIA-TOPSIS/DARIA-VIKOR
19513,100,0.2484671437440774,DARIA-TOPSIS/AVG TOPSIS
19514,100,0.27270742915875745,DARIA-VIKOR/AVG VIKOR
19515,100,0.9134888142279575,AVG TOPSIS/AVG VIKOR
19516,200,0.8056554697449526,DARIA-TOPSIS/DARIA-VIKOR
19517,200,0.3116317460175311,DARIA-TOPSIS/AVG TOPSIS
19518,200,0.14781635212522104,DARIA-VIKOR/AVG VIKOR
19519,200,0.8716800457324866,AVG TOPSIS/AVG VIKOR
19520,10,0.8655647382920111,DARIA-TOPSIS/DARIA-VIKOR
19521,10,-0.0953168044077135,DARIA-TOPSIS/AVG TOPSIS
19522,10,0.08429752066115703,DARIA-VIKOR/AVG VIKOR
19523,10,0.9889807162534435,AVG TOPSIS/AVG VIKOR
19524,30,0.9391151458609925,DARIA-TOPSIS/DARIA-VIKOR
19525,30,0.48875094190677815,DARIA-TOPSIS/AVG TOPSIS
19526,30,0.35143708062722023,DARIA-VIKOR/AVG VIKOR
19527,30,0.8989271233269942,AVG TOPSIS/AVG VIKOR
19528,50,0.8594844996822258,DARIA-TOPSIS/DARIA-VIKOR
19529,50,-0.059092813596026694,DARIA-TOPSIS/AVG TOPSIS
19530,50,-0.07988983828825647,DARIA-VIKOR/AVG VIKOR
19531,50,0.9172148859543817,AVG TOPSIS/AVG VIKOR
19532,100,0.8607821574236632,DARIA-TOPSIS/DARIA-VIKOR
19533,100,0.16408005156951344,DARIA-TOPSIS/AVG TOPSIS
19534,100,0.017160765581508697,DARIA-VIKOR/AVG VIKOR
19535,100,0.9364319006158042,AVG TOPSIS/AVG VIKOR
19536,200,0.8221353593541331,DARIA-TOPSIS/DARIA-VIKOR
19537,200,0.15271276558033353,DARIA-TOPSIS/AVG TOPSIS
19538,200,0.14380390853054903,DARIA-VIKOR/AVG VIKOR
19539,200,0.9092729333158702,AVG TOPSIS/AVG VIKOR
19540,10,0.9096418732782369,DARIA-TOPSIS/DARIA-VIKOR
19541,10,0.1515151515151515,DARIA-TOPSIS/AVG TOPSIS
19542,10,0.4038567493112948,DARIA-VIKOR/AVG VIKOR
19543,10,0.9592286501377411,AVG TOPSIS/AVG VIKOR
19544,30,0.6891743514299042,DARIA-TOPSIS/DARIA-VIKOR
19545,30,0.35719257956869643,DARIA-TOPSIS/AVG TOPSIS
19546,30,0.4668054110301769,DARIA-VIKOR/AVG VIKOR
19547,30,0.9186479600990347,AVG TOPSIS/AVG VIKOR
19548,50,0.8191841442459337,DARIA-TOPSIS/DARIA-VIKOR
19549,50,0.35908104418237885,DARIA-TOPSIS/AVG TOPSIS
19550,50,0.30621848739495794,DARIA-VIKOR/AVG VIKOR
19551,50,0.9491598992538192,AVG TOPSIS/AVG VIKOR
19552,100,0.7911654531789812,DARIA-TOPSIS/DARIA-VIKOR
19553,100,0.23736864775586475,DARIA-TOPSIS/AVG TOPSIS
19554,100,0.16944898450241064,DARIA-VIKOR/AVG VIKOR
19555,100,0.8558803207053378,AVG TOPSIS/AVG VIKOR
19556,200,0.8435613875421513,DARIA-TOPSIS/DARIA-VIKOR
19557,200,0.28392100101009987,DARIA-TOPSIS/AVG TOPSIS
19558,200,0.20976546801729745,DARIA-VIKOR/AVG VIKOR
19559,200,0.8412471356560034,AVG TOPSIS/AVG VIKOR
19560,10,0.9272727272727272,DARIA-TOPSIS/DARIA-VIKOR
19561,10,-0.0027548209366390353,DARIA-TOPSIS/AVG TOPSIS
19562,10,-0.19338842975206605,DARIA-VIKOR/AVG VIKOR
19563,10,0.9636363636363636,AVG TOPSIS/AVG VIKOR
19564,30,0.8789766407119021,DARIA-TOPSIS/DARIA-VIKOR
19565,30,0.1338332914708099,DARIA-TOPSIS/AVG TOPSIS
19566,30,-0.021421651297140132,DARIA-VIKOR/AVG VIKOR
19567,30,0.9744231942301482,AVG TOPSIS/AVG VIKOR
19568,50,0.8512459101287574,DARIA-TOPSIS/DARIA-VIKOR
19569,50,0.19092719440717465,DARIA-TOPSIS/AVG TOPSIS
19570,50,-0.1191751994915613,DARIA-VIKOR/AVG VIKOR
19571,50,0.7695134524397995,AVG TOPSIS/AVG VIKOR
19572,100,0.8052133926263914,DARIA-TOPSIS/DARIA-VIKOR
19573,100,0.2220081810161214,DARIA-TOPSIS/AVG TOPSIS
19574,100,0.2398826021215983,DARIA-VIKOR/AVG VIKOR
