Lp,Criteria,Correlation,Methods
7790,16,0.22568899354613636,DARIA-VIKOR/AVG VIKOR
7791,16,0.8210361067503924,AVG TOPSIS/AVG VIKOR
7792,24,0.7753357753357754,DARIA-TOPSIS/DARIA-VIKOR
7793,24,0.2824219431362288,DARIA-TOPSIS/AVG TOPSIS
7794,24,-0.0676129426129426,DARIA-VIKOR/AVG VIKOR
7795,24,0.7504360718646432,AVG TOPSIS/AVG VIKOR
7796,32,0.8094802023373452,DARIA-TOPSIS/DARIA-VIKOR
7797,32,0.17200854700854706,DARIA-TOPSIS/AVG TOPSIS
7798,32,0.03586691086691085,DARIA-VIKOR/AVG VIKOR
7799,32,0.8581458224315367,AVG TOPSIS/AVG VIKOR
7800,6,0.876591662305948,DARIA-TOPSIS/DARIA-VIKOR
7801,6,0.028737135879993048,DARIA-TOPSIS/AVG TOPSIS
7802,6,0.08030263387406245,DARIA-VIKOR/AVG VIKOR
7803,6,0.9542560613989185,AVG TOPSIS/AVG VIKOR
7804,8,0.914726146869004,DARIA-TOPSIS/DARIA-VIKOR
7805,8,-0.0824611896040468,DARIA-TOPSIS/AVG TOPSIS
7806,8,0.02965288679574396,DARIA-VIKOR/AVG VIKOR
7807,8,0.9078144078144078,AVG TOPSIS/AVG VIKOR
7808,10,0.8777254491540206,DARIA-TOPSIS/DARIA-VIKOR
7809,10,-0.024485435199721017,DARIA-TOPSIS/AVG TOPSIS
7810,10,-0.0761381475667191,DARIA-VIKOR/AVG VIKOR
7811,10,0.8067329495900925,AVG TOPSIS/AVG VIKOR
7812,16,0.8444967730682016,DARIA-TOPSIS/DARIA-VIKOR
7813,16,0.34373364730507583,DARIA-TOPSIS/AVG TOPSIS
7814,16,0.048861852433281006,DARIA-VIKOR/AVG VIKOR
7815,16,0.9260422117564975,AVG TOPSIS/AVG VIKOR
7816,24,0.8695491016919589,DARIA-TOPSIS/DARIA-VIKOR
7817,24,0.21517966160823299,DARIA-TOPSIS/AVG TOPSIS
7818,24,0.24533403104831675,DARIA-VIKOR/AVG VIKOR
7819,24,0.8890197104482819,AVG TOPSIS/AVG VIKOR
7820,32,0.8185504971219257,DARIA-TOPSIS/DARIA-VIKOR
7821,32,0.3385007849293563,DARIA-TOPSIS/AVG TOPSIS
7822,32,0.19084685156113723,DARIA-VIKOR/AVG VIKOR
7823,32,0.8258547008547008,AVG TOPSIS/AVG VIKOR
7824,6,0.8726888191173905,DARIA-TOPSIS/DARIA-VIKOR
7825,6,0.12752921681493112,DARIA-TOPSIS/AVG TOPSIS
7826,6,0.19610151753008898,DARIA-VIKOR/AVG VIKOR
7827,6,0.9252136752136753,AVG TOPSIS/AVG VIKOR
7828,8,0.8977629513343799,DARIA-TOPSIS/DARIA-VIKOR
7829,8,0.3163047270190127,DARIA-TOPSIS/AVG TOPSIS
7830,8,0.4607971393685679,DARIA-VIKOR/AVG VIKOR
7831,8,0.9791775684632827,AVG TOPSIS/AVG VIKOR
7832,10,0.8251787894645037,DARIA-TOPSIS/DARIA-VIKOR
7833,10,-0.04404325832897271,DARIA-TOPSIS/AVG TOPSIS
7834,10,0.1001221001221001,DARIA-VIKOR/AVG VIKOR
7835,10,0.8398744113029828,AVG TOPSIS/AVG VIKOR
7836,16,0.9252572824001395,DARIA-TOPSIS/DARIA-VIKOR
7837,16,0.3018489447060876,DARIA-TOPSIS/AVG TOPSIS
7838,16,0.2899441828013256,DARIA-VIKOR/AVG VIKOR
7839,16,0.8115515436944009,AVG TOPSIS/AVG VIKOR
7840,24,0.8234563055991627,DARIA-TOPSIS/DARIA-VIKOR
7841,24,0.32629077271934415,DARIA-TOPSIS/AVG TOPSIS
7842,24,0.04999563928135353,DARIA-VIKOR/AVG VIKOR
7843,24,0.8423600209314495,AVG TOPSIS/AVG VIKOR
7844,32,0.719017094017094,DARIA-TOPSIS/DARIA-VIKOR
7845,32,-0.09185853828710977,DARIA-TOPSIS/AVG TOPSIS
7846,32,-0.17349119134833413,DARIA-VIKOR/AVG VIKOR
7847,32,0.7876548055119483,AVG TOPSIS/AVG VIKOR
7848,6,0.9158817373103088,DARIA-TOPSIS/DARIA-VIKOR
7849,6,0.1599075527646956,DARIA-TOPSIS/AVG TOPSIS
7850,6,0.09340659340659341,DARIA-VIKOR/AVG VIKOR
7851,6,0.9537545787545787,AVG TOPSIS/AVG VIKOR
7852,8,0.8901971044828187,DARIA-TOPSIS/DARIA-VIKOR
7853,8,0.05383307169021456,DARIA-TOPSIS/AVG TOPSIS
7854,8,0.18877551020408168,DARIA-VIKOR/AVG VIKOR
7855,8,0.9155546834118262,AVG TOPSIS/AVG VIKOR
7856,10,0.7518751090179662,DARIA-TOPSIS/DARIA-VIKOR
7857,10,0.25364120006977153,DARIA-TOPSIS/AVG TOPSIS
7858,10,0.07249694749694746,DARIA-VIKOR/AVG VIKOR
7859,10,0.9372274550845979,AVG TOPSIS/AVG VIKOR
7860,16,0.7393598465027036,DARIA-TOPSIS/DARIA-VIKOR
7861,16,-0.2805032269317984,DARIA-TOPSIS/AVG TOPSIS
7862,16,-0.157312925170068,DARIA-VIKOR/AVG VIKOR
7863,16,0.9075963718820862,AVG TOPSIS/AVG VIKOR
7864,24,0.82786063143206,DARIA-TOPSIS/DARIA-VIKOR
7865,24,-0.06578144078144077,DARIA-TOPSIS/AVG TOPSIS
7866,24,0.051173033315890404,DARIA-VIKOR/AVG VIKOR
7867,24,0.8212541426827141,AVG TOPSIS/AVG VIKOR
7868,32,0.756083202511774,DARIA-TOPSIS/DARIA-VIKOR
7869,32,0.011599511599511558,DARIA-TOPSIS/AVG TOPSIS
7870,32,0.14599686028257453,DARIA-VIKOR/AVG VIKOR
7871,32,0.8744985173556602,AVG TOPSIS/AVG VIKOR
7872,6,0.8623975231118088,DARIA-TOPSIS/DARIA-VIKOR
7873,6,0.3605442176870748,DARIA-TOPSIS/AVG TOPSIS
7874,6,0.14028431885574744,DARIA-VIKOR/AVG VIKOR
7875,6,0.9720041862899006,AVG TOPSIS/AVG VIKOR
7876,8,0.9018184196755625,DARIA-TOPSIS/DARIA-VIKOR
7877,8,0.11950549450549453,DARIA-TOPSIS/AVG TOPSIS
7878,8,0.11023896738182448,DARIA-VIKOR/AVG VIKOR
7879,8,0.9158381301238444,AVG TOPSIS/AVG VIKOR
7880,10,0.8490973312401884,DARIA-TOPSIS/DARIA-VIKOR
7881,10,0.4253663003663004,DARIA-TOPSIS/AVG TOPSIS
7882,10,0.14880952380952384,DARIA-VIKOR/AVG VIKOR
7883,10,0.910081981510553,AVG TOPSIS/AVG VIKOR
7884,16,0.9226190476190477,DARIA-TOPSIS/DARIA-VIKOR
7885,16,0.1545002616431188,DARIA-TOPSIS/AVG TOPSIS
7886,16,0.034645909645909634,DARIA-VIKOR/AVG VIKOR
7887,16,0.9023417059131345,AVG TOPSIS/AVG VIKOR
7888,24,0.8431885574742718,DARIA-TOPSIS/DARIA-VIKOR
7889,24,0.36503575789290077,DARIA-TOPSIS/AVG TOPSIS
7890,24,0.13768969126111985,DARIA-VIKOR/AVG VIKOR
7891,24,0.8937292865864295,AVG TOPSIS/AVG VIKOR
7892,32,0.8466989359846503,DARIA-TOPSIS/DARIA-VIKOR
7893,32,0.42833158904587476,DARIA-TOPSIS/AVG TOPSIS
7894,32,0.33182888540031397,DARIA-VIKOR/AVG VIKOR
7895,32,0.8670416884702599,AVG TOPSIS/AVG VIKOR
7896,6,0.9438339438339438,DARIA-TOPSIS/DARIA-VIKOR
7897,6,0.03979155764870046,DARIA-TOPSIS/AVG TOPSIS
7898,6,0.0473574045002616,DARIA-VIKOR/AVG VIKOR
7899,6,0.8430359323216466,AVG TOPSIS/AVG VIKOR
7900,8,0.690279958137101,DARIA-TOPSIS/DARIA-VIKOR
7901,8,0.21914791557648705,DARIA-TOPSIS/AVG TOPSIS
7902,8,0.1432496075353218,DARIA-VIKOR/AVG VIKOR
7903,8,0.9296398046398047,AVG TOPSIS/AVG VIKOR
7904,10,0.7571297749869178,DARIA-TOPSIS/DARIA-VIKOR
7905,10,0.08278824350252922,DARIA-TOPSIS/AVG TOPSIS
7906,10,-0.13939037153322875,DARIA-VIKOR/AVG VIKOR
7907,10,0.8531746031746031,AVG TOPSIS/AVG VIKOR
7908,16,0.6775466596895168,DARIA-TOPSIS/DARIA-VIKOR
7909,16,0.26360544217687076,DARIA-TOPSIS/AVG TOPSIS
7910,16,0.3721219256933542,DARIA-VIKOR/AVG VIKOR
7911,16,0.9399092970521542,AVG TOPSIS/AVG VIKOR
7912,24,0.8396999825571254,DARIA-TOPSIS/DARIA-VIKOR
7913,24,-0.08680010465724752,DARIA-TOPSIS/AVG TOPSIS
7914,24,-0.01617826617826612,DARIA-VIKOR/AVG VIKOR
7915,24,0.8248735391592534,AVG TOPSIS/AVG VIKOR
7916,32,0.6790075004360718,DARIA-TOPSIS/DARIA-VIKOR
7917,32,0.4696930054072911,DARIA-TOPSIS/AVG TOPSIS
7918,32,0.22529652886795748,DARIA-VIKOR/AVG VIKOR
7919,32,0.9034318855747427,AVG TOPSIS/AVG VIKOR
7920,6,0.8785103785103785,DARIA-TOPSIS/DARIA-VIKOR
7921,6,0.3583202511773941,DARIA-TOPSIS/AVG TOPSIS
7922,6,0.30110762253619394,DARIA-VIKOR/AVG VIKOR
7923,6,0.94359410430839,AVG TOPSIS/AVG VIKOR
7924,8,0.9314713064713065,DARIA-TOPSIS/DARIA-VIKOR
7925,8,0.20229373800802375,DARIA-TOPSIS/AVG TOPSIS
7926,8,0.17752485609628466,DARIA-VIKOR/AVG VIKOR
7927,8,0.9042822257107972,AVG TOPSIS/AVG VIKOR
7928,10,0.6766527123669981,DARIA-TOPSIS/DARIA-VIKOR
7929,10,-0.42312053026338736,DARIA-TOPSIS/AVG TOPSIS
7930,10,-0.22196057910343625,DARIA-VIKOR/AVG VIKOR
7931,10,0.8124672946101518,AVG TOPSIS/AVG VIKOR
7932,16,0.7021629164486307,DARIA-TOPSIS/DARIA-VIKOR
7933,16,0.11732513518227805,DARIA-TOPSIS/AVG TOPSIS
7934,16,0.1931362288505145,DARIA-VIKOR/AVG VIKOR
7935,16,0.7292429792429793,AVG TOPSIS/AVG VIKOR
7936,24,0.7217207395778824,DARIA-TOPSIS/DARIA-VIKOR
7937,24,0.2164006628292342,DARIA-TOPSIS/AVG TOPSIS
7938,24,0.35932321646607357,DARIA-VIKOR/AVG VIKOR
7939,24,0.899899703471132,AVG TOPSIS/AVG VIKOR
7940,32,0.4182365253793825,DARIA-TOPSIS/DARIA-VIKOR
7941,32,0.2535321821036107,DARIA-TOPSIS/AVG TOPSIS
7942,32,0.023656898656898684,DARIA-VIKOR/AVG VIKOR
7943,32,0.6642464678178963,AVG TOPSIS/AVG VIKOR
7944,6,0.6785496249781964,DARIA-TOPSIS/DARIA-VIKOR
7945,6,0.1738400488400489,DARIA-TOPSIS/AVG TOPSIS
7946,6,-0.18825222396650965,DARIA-VIKOR/AVG VIKOR
7947,6,0.959488923774638,AVG TOPSIS/AVG VIKOR
7948,8,0.7533359497645212,DARIA-TOPSIS/DARIA-VIKOR
7949,8,0.4208311529740101,DARIA-TOPSIS/AVG TOPSIS
7950,8,0.2908163265306123,DARIA-VIKOR/AVG VIKOR
7951,8,0.8997470783185069,AVG TOPSIS/AVG VIKOR
7952,10,0.7546223617652189,DARIA-TOPSIS/DARIA-VIKOR
7953,10,0.051434676434676474,DARIA-TOPSIS/AVG TOPSIS
7954,10,0.09388627245770098,DARIA-VIKOR/AVG VIKOR
7955,10,0.9012515262515263,AVG TOPSIS/AVG VIKOR
7956,16,0.9329757544043258,DARIA-TOPSIS/DARIA-VIKOR
7957,16,0.11771759986045705,DARIA-TOPSIS/AVG TOPSIS
7958,16,-0.21380603523460673,DARIA-VIKOR/AVG VIKOR
7959,16,0.8549406942264085,AVG TOPSIS/AVG VIKOR
7960,24,0.8359061573347287,DARIA-TOPSIS/DARIA-VIKOR
7961,24,-0.138234781091924,DARIA-TOPSIS/AVG TOPSIS
7962,24,-0.10570381998953438,DARIA-VIKOR/AVG VIKOR
7963,24,0.9354613640327926,AVG TOPSIS/AVG VIKOR
7964,32,0.8197278911564626,DARIA-TOPSIS/DARIA-VIKOR
7965,32,0.13721001221001217,DARIA-TOPSIS/AVG TOPSIS
7966,32,0.42442874585731727,DARIA-VIKOR/AVG VIKOR
7967,32,0.8170460491889063,AVG TOPSIS/AVG VIKOR
7968,6,0.7489316239316239,DARIA-TOPSIS/DARIA-VIKOR
7969,6,0.08594976452119307,DARIA-TOPSIS/AVG TOPSIS
7970,6,0.18373888016745155,DARIA-VIKOR/AVG VIKOR
7971,6,0.9035845107273679,AVG TOPSIS/AVG VIKOR
7972,8,0.7344758416186987,DARIA-TOPSIS/DARIA-VIKOR
7973,8,0.18746729461015177,DARIA-TOPSIS/AVG TOPSIS
7974,8,0.1649223792080935,DARIA-VIKOR/AVG VIKOR
7975,8,0.9695621838478982,AVG TOPSIS/AVG VIKOR
7976,10,0.6998299319727892,DARIA-TOPSIS/DARIA-VIKOR
7977,10,0.6569422640851212,DARIA-TOPSIS/AVG TOPSIS
7978,10,0.5967861503575789,DARIA-VIKOR/AVG VIKOR
7979,10,0.9163614163614163,AVG TOPSIS/AVG VIKOR
7980,16,0.5838348159776732,DARIA-TOPSIS/DARIA-VIKOR
7981,16,0.09970783185068899,DARIA-TOPSIS/AVG TOPSIS
7982,16,-0.00981161695447419,DARIA-VIKOR/AVG VIKOR
7983,16,0.9276338740624455,AVG TOPSIS/AVG VIKOR
7984,24,0.5880211058782487,DARIA-TOPSIS/DARIA-VIKOR
7985,24,0.32559305773591485,DARIA-TOPSIS/AVG TOPSIS
7986,24,0.21443833943833945,DARIA-VIKOR/AVG VIKOR
7987,24,0.8490101168672597,AVG TOPSIS/AVG VIKOR
7988,32,0.781375370661085,DARIA-TOPSIS/DARIA-VIKOR
7989,32,0.6693049014477586,DARIA-TOPSIS/AVG TOPSIS
7990,32,0.6012340833769405,DARIA-VIKOR/AVG VIKOR
7991,32,0.8756105006105006,AVG TOPSIS/AVG VIKOR
7992,6,0.9063099598813884,DARIA-TOPSIS/DARIA-VIKOR
7993,6,-0.02420198848770272,DARIA-TOPSIS/AVG TOPSIS
7994,6,-0.08507762079190662,DARIA-VIKOR/AVG VIKOR
7995,6,0.9005320076748649,AVG TOPSIS/AVG VIKOR
7996,8,0.8512776905634049,DARIA-TOPSIS/DARIA-VIKOR
7997,8,0.14974707831850687,DARIA-TOPSIS/AVG TOPSIS
7998,8,0.14381650095935805,DARIA-VIKOR/AVG VIKOR
7999,8,0.8962366998081284,AVG TOPSIS/AVG VIKOR
8000,10,0.8265524158381301,DARIA-TOPSIS/DARIA-VIKOR
8001,10,0.4920634920634921,DARIA-TOPSIS/AVG TOPSIS
8002,10,0.6205520669806384,DARIA-VIKOR/AVG VIKOR
8003,10,0.9344365951508808,AVG TOPSIS/AVG VIKOR
8004,16,0.8595412523983953,DARIA-TOPSIS/DARIA-VIKOR
8005,16,0.3836560265131693,DARIA-TOPSIS/AVG TOPSIS
8006,16,0.19368131868131866,DARIA-VIKOR/AVG VIKOR
8007,16,0.8631824524681667,AVG TOPSIS/AVG VIKOR
8008,24,0.8586909122623408,DARIA-TOPSIS/DARIA-VIKOR
8009,24,0.36248473748473753,DARIA-TOPSIS/AVG TOPSIS
8010,24,0.20990319204604924,DARIA-VIKOR/AVG VIKOR
8011,24,0.8216248037676609,AVG TOPSIS/AVG VIKOR
8012,32,0.7131301238444095,DARIA-TOPSIS/DARIA-VIKOR
8013,32,0.33531746031746035,DARIA-TOPSIS/AVG TOPSIS
8014,32,0.12523983952555384,DARIA-VIKOR/AVG VIKOR
8015,32,0.938688295831153,AVG TOPSIS/AVG VIKOR
8016,6,0.6695011337868481,DARIA-TOPSIS/DARIA-VIKOR
8017,6,-0.21365341008198158,DARIA-TOPSIS/AVG TOPSIS
8018,6,0.24912785627071343,DARIA-VIKOR/AVG VIKOR
8019,6,0.9036281179138322,AVG TOPSIS/AVG VIKOR
8020,8,0.8253968253968254,DARIA-TOPSIS/DARIA-VIKOR
8021,8,0.23048578405721265,DARIA-TOPSIS/AVG TOPSIS
8022,8,0.2651534972963544,DARIA-VIKOR/AVG VIKOR
8023,8,0.9285714285714286,AVG TOPSIS/AVG VIKOR
8024,10,0.7721306471306472,DARIA-TOPSIS/DARIA-VIKOR
8025,10,0.11950549450549453,DARIA-TOPSIS/AVG TOPSIS
8026,10,0.23931623931623935,DARIA-VIKOR/AVG VIKOR
8027,10,0.902014652014652,AVG TOPSIS/AVG VIKOR
8028,16,0.73438862724577,DARIA-TOPSIS/DARIA-VIKOR
8029,16,0.333943833943834,DARIA-TOPSIS/AVG TOPSIS
8030,16,0.315803244374673,DARIA-VIKOR/AVG VIKOR
8031,16,0.9399311006453863,AVG TOPSIS/AVG VIKOR
8032,24,0.8684589220303506,DARIA-TOPSIS/DARIA-VIKOR
8033,24,0.11477411477411481,DARIA-TOPSIS/AVG TOPSIS
8034,24,0.021236699808128368,DARIA-VIKOR/AVG VIKOR
8035,24,0.8393947322518751,AVG TOPSIS/AVG VIKOR
8036,32,0.759680795395081,DARIA-TOPSIS/DARIA-VIKOR
8037,32,0.29410866910866906,DARIA-TOPSIS/AVG TOPSIS
8038,32,0.08943833943833945,DARIA-VIKOR/AVG VIKOR
8039,32,0.8136010814582243,AVG TOPSIS/AVG VIKOR
8040,6,0.8666056166056166,DARIA-TOPSIS/DARIA-VIKOR
8041,6,0.06828885400313967,DARIA-TOPSIS/AVG TOPSIS
8042,6,0.081959706959707,DARIA-VIKOR/AVG VIKOR
8043,6,0.9139848246991105,AVG TOPSIS/AVG VIKOR
8044,8,0.8516483516483516,DARIA-TOPSIS/DARIA-VIKOR
8045,8,-0.05128205128205132,DARIA-TOPSIS/AVG TOPSIS
8046,8,-0.05828100470957609,DARIA-VIKOR/AVG VIKOR
8047,8,0.9125239839525554,AVG TOPSIS/AVG VIKOR
8048,10,0.8559436595150881,DARIA-TOPSIS/DARIA-VIKOR
8049,10,0.35267312053026334,DARIA-TOPSIS/AVG TOPSIS
8050,10,0.24882260596546313,DARIA-VIKOR/AVG VIKOR
8051,10,0.9423731030873888,AVG TOPSIS/AVG VIKOR
8052,16,0.7996467817896389,DARIA-TOPSIS/DARIA-VIKOR
8053,16,-0.026142508285365462,DARIA-TOPSIS/AVG TOPSIS
8054,16,-0.19878335949764514,DARIA-VIKOR/AVG VIKOR
8055,16,0.8484650270364555,AVG TOPSIS/AVG VIKOR
8056,24,0.6258285365428222,DARIA-TOPSIS/DARIA-VIKOR
8057,24,0.029020582592011124,DARIA-TOPSIS/AVG TOPSIS
8058,24,-0.08442351299494155,DARIA-VIKOR/AVG VIKOR
8059,24,0.9279827315541601,AVG TOPSIS/AVG VIKOR
8060,32,0.8417495203209489,DARIA-TOPSIS/DARIA-VIKOR
8061,32,0.23802982731554156,DARIA-TOPSIS/AVG TOPSIS
8062,32,0.17514826443397868,DARIA-VIKOR/AVG VIKOR
8063,32,0.9023199023199023,AVG TOPSIS/AVG VIKOR
8064,6,0.8819335426478283,DARIA-TOPSIS/DARIA-VIKOR
8065,6,0.06161695447409732,DARIA-TOPSIS/AVG TOPSIS
8066,6,-0.16208791208791218,DARIA-VIKOR/AVG VIKOR
8067,6,0.919762776905634,AVG TOPSIS/AVG VIKOR
8068,8,0.9075091575091575,DARIA-TOPSIS/DARIA-VIKOR
8069,8,0.29266963195534623,DARIA-TOPSIS/AVG TOPSIS
8070,8,0.24805948020233737,DARIA-VIKOR/AVG VIKOR
8071,8,0.948216466073609,AVG TOPSIS/AVG VIKOR
8072,10,0.9476277690563405,DARIA-TOPSIS/DARIA-VIKOR
8073,10,0.021607360893075134,DARIA-TOPSIS/AVG TOPSIS
8074,10,-0.012907727193441465,DARIA-VIKOR/AVG VIKOR
8075,10,0.9040859933717077,AVG TOPSIS/AVG VIKOR
8076,16,0.8185068899354614,DARIA-TOPSIS/DARIA-VIKOR
8077,16,0.16313448456305601,DARIA-TOPSIS/AVG TOPSIS
8078,16,0.05982905982905984,DARIA-VIKOR/AVG VIKOR
8079,16,0.9010770975056689,AVG TOPSIS/AVG VIKOR
8080,24,0.6373408337694052,DARIA-TOPSIS/DARIA-VIKOR
8081,24,0.11560265131693703,DARIA-TOPSIS/AVG TOPSIS
8082,24,0.03791644863073429,DARIA-VIKOR/AVG VIKOR
8083,24,0.8984824699110413,AVG TOPSIS/AVG VIKOR
8084,32,0.6399790685504971,DARIA-TOPSIS/DARIA-VIKOR
8085,32,0.31386272457701025,DARIA-TOPSIS/AVG TOPSIS
8086,32,0.22826181754753183,DARIA-VIKOR/AVG VIKOR
8087,32,0.8960186638758068,AVG TOPSIS/AVG VIKOR
8088,6,0.9172117564974708,DARIA-TOPSIS/DARIA-VIKOR
8089,6,0.1844802023373452,DARIA-TOPSIS/AVG TOPSIS
8090,6,0.10832025117739408,DARIA-VIKOR/AVG VIKOR
8091,6,0.84931536717251,AVG TOPSIS/AVG VIKOR
8092,8,0.8367346938775511,DARIA-TOPSIS/DARIA-VIKOR
8093,8,-0.03682626896912611,DARIA-TOPSIS/AVG TOPSIS
8094,8,-0.04258241758241765,DARIA-VIKOR/AVG VIKOR
8095,8,0.9539072039072038,AVG TOPSIS/AVG VIKOR
8096,10,0.6799014477585906,DARIA-TOPSIS/DARIA-VIKOR
8097,10,0.17418890633176343,DARIA-TOPSIS/AVG TOPSIS
8098,10,0.17460317460317465,DARIA-VIKOR/AVG VIKOR
8099,10,0.9008808651665794,AVG TOPSIS/AVG VIKOR
8100,16,0.753314146171289,DARIA-TOPSIS/DARIA-VIKOR
8101,16,0.30272108843537415,DARIA-TOPSIS/AVG TOPSIS
8102,16,0.3637929530786673,DARIA-VIKOR/AVG VIKOR
8103,16,0.8920722135007849,AVG TOPSIS/AVG VIKOR
8104,24,0.8527821384964243,DARIA-TOPSIS/DARIA-VIKOR
8105,24,0.2535321821036107,DARIA-TOPSIS/AVG TOPSIS
8106,24,0.2290467469038897,DARIA-VIKOR/AVG VIKOR
8107,24,0.8360805860805861,AVG TOPSIS/AVG VIKOR
8108,32,0.8753052503052503,DARIA-TOPSIS/DARIA-VIKOR
8109,32,0.4681885574742718,DARIA-TOPSIS/AVG TOPSIS
8110,32,0.3205128205128205,DARIA-VIKOR/AVG VIKOR
8111,32,0.8652537938252224,AVG TOPSIS/AVG VIKOR
8112,6,0.9228370835513693,DARIA-TOPSIS/DARIA-VIKOR
8113,6,0.44549101691958837,DARIA-TOPSIS/AVG TOPSIS
8114,6,0.42783010640153496,DARIA-VIKOR/AVG VIKOR
8115,6,0.9631737310308739,AVG TOPSIS/AVG VIKOR
8116,8,0.8962148962148963,DARIA-TOPSIS/DARIA-VIKOR
8117,8,0.655437816152102,DARIA-TOPSIS/AVG TOPSIS
8118,8,0.7271280306994592,DARIA-VIKOR/AVG VIKOR
8119,8,0.883612419326705,AVG TOPSIS/AVG VIKOR
8120,10,0.8847244025815455,DARIA-TOPSIS/DARIA-VIKOR
8121,10,-0.025488400488400398,DARIA-TOPSIS/AVG TOPSIS
8122,10,-0.058847898133612464,DARIA-VIKOR/AVG VIKOR
8123,10,0.9216160823303681,AVG TOPSIS/AVG VIKOR
8124,16,0.7381606488749346,DARIA-TOPSIS/DARIA-VIKOR
8125,16,0.04491540205825917,DARIA-TOPSIS/AVG TOPSIS
8126,16,-0.10426478283621132,DARIA-VIKOR/AVG VIKOR
8127,16,0.7440476190476191,AVG TOPSIS/AVG VIKOR
8128,24,0.8024812489098203,DARIA-TOPSIS/DARIA-VIKOR
8129,24,-0.1686289900575615,DARIA-TOPSIS/AVG TOPSIS
8130,24,-0.03261817547531831,DARIA-VIKOR/AVG VIKOR
8131,24,0.8168062096633525,AVG TOPSIS/AVG VIKOR
8132,32,0.8236961451247166,DARIA-TOPSIS/DARIA-VIKOR
8133,32,0.327075702075702,DARIA-TOPSIS/AVG TOPSIS
8134,32,0.22734606663178092,DARIA-VIKOR/AVG VIKOR
8135,32,0.8854221175649747,AVG TOPSIS/AVG VIKOR
8136,6,0.6269405197976626,DARIA-TOPSIS/DARIA-VIKOR
8137,6,-0.12624280481423344,DARIA-TOPSIS/AVG TOPSIS
8138,6,0.07465550322693182,DARIA-VIKOR/AVG VIKOR
8139,6,0.9360282574568288,AVG TOPSIS/AVG VIKOR
8140,8,0.9577882435025292,DARIA-TOPSIS/DARIA-VIKOR
8141,8,-0.1327184720041863,DARIA-TOPSIS/AVG TOPSIS
8142,8,-0.028235653235653135,DARIA-VIKOR/AVG VIKOR
8143,8,0.898177219605791,AVG TOPSIS/AVG VIKOR
8144,10,0.8651665794522938,DARIA-TOPSIS/DARIA-VIKOR
8145,10,-0.1149703471132042,DARIA-TOPSIS/AVG TOPSIS
8146,10,-0.2256235827664399,DARIA-VIKOR/AVG VIKOR
8147,10,0.9100601779173207,AVG TOPSIS/AVG VIKOR
8148,16,0.8968908076050933,DARIA-TOPSIS/DARIA-VIKOR
8149,16,0.41117216117216115,DARIA-TOPSIS/AVG TOPSIS
8150,16,0.3683935112506541,DARIA-VIKOR/AVG VIKOR
8151,16,0.8956916099773242,AVG TOPSIS/AVG VIKOR
8152,24,0.7482121053549625,DARIA-TOPSIS/DARIA-VIKOR
8153,24,0.2338653410081981,DARIA-TOPSIS/AVG TOPSIS
8154,24,0.02598988313274031,DARIA-VIKOR/AVG VIKOR
8155,24,0.8369309262166404,AVG TOPSIS/AVG VIKOR
8156,32,0.8213413570556427,DARIA-TOPSIS/DARIA-VIKOR
8157,32,0.08237397523111811,DARIA-TOPSIS/AVG TOPSIS
8158,32,0.12914268271411133,DARIA-VIKOR/AVG VIKOR
8159,32,0.8714896214896215,AVG TOPSIS/AVG VIKOR
8160,6,0.8594758416186987,DARIA-TOPSIS/DARIA-VIKOR
8161,6,0.1568986568986569,DARIA-TOPSIS/AVG TOPSIS
8162,6,-0.02138932496075352,DARIA-VIKOR/AVG VIKOR
8163,6,0.9328885400313972,AVG TOPSIS/AVG VIKOR
8164,8,0.7965724751439037,DARIA-TOPSIS/DARIA-VIKOR
8165,8,0.06514913657770804,DARIA-TOPSIS/AVG TOPSIS
8166,8,-0.05239403453689162,DARIA-VIKOR/AVG VIKOR
8167,8,0.9178658642944357,AVG TOPSIS/AVG VIKOR
8168,10,0.8457177742892028,DARIA-TOPSIS/DARIA-VIKOR
8169,10,0.2257107971393686,DARIA-TOPSIS/AVG TOPSIS
8170,10,0.1058346415489273,DARIA-VIKOR/AVG VIKOR
8171,10,0.8515175300889587,AVG TOPSIS/AVG VIKOR
8172,16,0.8397653933368219,DARIA-TOPSIS/DARIA-VIKOR
8173,16,0.2887231815803244,DARIA-TOPSIS/AVG TOPSIS
8174,16,0.1524943310657596,DARIA-VIKOR/AVG VIKOR
8175,16,0.8054901447758591,AVG TOPSIS/AVG VIKOR
8176,24,0.8791426827141113,DARIA-TOPSIS/DARIA-VIKOR
8177,24,0.07216989359846504,DARIA-TOPSIS/AVG TOPSIS
8178,24,0.19906680620966333,DARIA-VIKOR/AVG VIKOR
8179,24,0.8830891330891331,AVG TOPSIS/AVG VIKOR
8180,32,0.8394819466248038,DARIA-TOPSIS/DARIA-VIKOR
8181,32,0.353021978021978,DARIA-TOPSIS/AVG TOPSIS
8182,32,0.06953165881737311,DARIA-VIKOR/AVG VIKOR
8183,32,0.86150357578929,AVG TOPSIS/AVG VIKOR
8184,6,0.9449677306820163,DARIA-TOPSIS/DARIA-VIKOR
8185,6,-0.32136316064887493,DARIA-TOPSIS/AVG TOPSIS
8186,6,-0.31185679399965105,DARIA-VIKOR/AVG VIKOR
8187,6,0.9476495726495726,AVG TOPSIS/AVG VIKOR
8188,8,0.8502311180882609,DARIA-TOPSIS/DARIA-VIKOR
